news_type,true,fav,important,familiar,demrep_c,concordant,age,gender,income,social_conserv,economic_conserv,y,ethnicity_1,ethnicity_2,ethnicity_3,ethnicity_4,ethnicity_5,ethnicity_6
0,5,1,5,5,3,6,30,1,1,3,2,1,0,1,0,0,0,0
0,5,1,4,3,3,6,30,1,1,3,2,1,0,1,0,0,0,0
0,5,6,5,5,3,1,30,1,1,3,2,1,0,1,0,0,0,0
0,2,2,5,1,3,5,30,1,1,3,2,1,0,1,0,0,0,0
2,4,6,2,1,3,1,30,1,1,3,2,1,0,1,0,0,0,0
2,5,6,4,4,3,1,30,1,1,3,2,1,0,1,0,0,0,0
2,1,6,2,1,3,1,30,1,1,3,2,0,0,1,0,0,0,0
2,2,1,5,1,3,6,30,1,1,3,2,1,0,1,0,0,0,0
1,6,6,6,6,5,6,30,0,1,4,5,1,1,0,0,0,0,0
1,6,4,6,6,5,4,30,0,1,4,5,1,1,0,0,0,0,0
1,6,6,6,6,5,6,30,0,1,4,5,1,1,0,0,0,0,0
1,6,6,6,6,5,6,30,0,1,4,5,1,1,0,0,0,0,0
1,6,6,6,6,5,6,30,0,1,4,5,1,1,0,0,0,0,0
1,6,6,6,6,5,6,30,0,1,4,5,1,1,0,0,0,0,0
0,4,2,5,1,5,2,30,0,1,4,5,1,1,0,0,0,0,0
0,6,1,6,6,5,1,30,0,1,4,5,1,1,0,0,0,0,0
0,6,6,6,6,5,6,30,0,1,4,5,1,1,0,0,0,0,0
0,6,6,6,6,5,6,30,0,1,4,5,1,1,0,0,0,0,0
2,6,6,6,6,5,6,30,0,1,4,5,1,1,0,0,0,0,0
2,6,6,6,6,5,6,30,0,1,4,5,1,1,0,0,0,0,0
2,6,6,6,6,5,6,30,0,1,4,5,1,1,0,0,0,0,0
2,6,1,6,6,5,1,30,0,1,4,5,1,1,0,0,0,0,0
2,6,1,6,6,5,1,30,0,1,4,5,1,1,0,0,0,0,0
2,6,6,6,6,5,6,30,0,1,4,5,1,1,0,0,0,0,0
2,6,1,6,6,5,1,30,0,1,4,5,1,1,0,0,0,0,0
2,6,1,6,6,5,1,30,0,1,4,5,1,1,0,0,0,0,0
1,4,4,1,1,3,3,28,0,0,3,3,0,1,0,0,0,0,0
1,1,1,1,1,3,6,28,0,0,3,3,0,1,0,0,0,0,0
1,1,6,1,1,3,1,28,0,0,3,3,0,1,0,0,0,0,0
1,1,3,1,1,3,4,28,0,0,3,3,0,1,0,0,0,0,0
1,1,3,1,1,3,4,28,0,0,3,3,0,1,0,0,0,0,0
1,1,1,1,1,3,6,28,0,0,3,3,0,1,0,0,0,0,0
0,1,1,1,1,3,6,28,0,0,3,3,0,1,0,0,0,0,0
0,4,3,4,1,3,4,28,0,0,3,3,0,1,0,0,0,0,0
0,1,1,1,1,3,6,28,0,0,3,3,0,1,0,0,0,0,0
0,2,4,4,1,3,3,28,0,0,3,3,0,1,0,0,0,0,0
0,4,4,1,1,3,3,28,0,0,3,3,0,1,0,0,0,0,0
0,4,4,1,1,3,3,28,0,0,3,3,0,1,0,0,0,0,0
0,1,6,1,1,3,1,28,0,0,3,3,0,1,0,0,0,0,0
2,1,2,1,1,3,5,28,0,0,3,3,0,1,0,0,0,0,0
2,1,1,1,1,3,6,28,0,0,3,3,0,1,0,0,0,0,0
2,1,1,1,1,3,6,28,0,0,3,3,0,1,0,0,0,0,0
2,1,2,1,1,3,5,28,0,0,3,3,0,1,0,0,0,0,0
2,3,4,3,1,3,3,28,0,0,3,3,0,1,0,0,0,0,0
1,2,5,4,1,4,5,24,0,0,5,4,0,1,0,0,0,0,0
1,1,2,1,1,4,2,24,0,0,5,4,0,1,0,0,0,0,0
1,1,3,4,1,4,3,24,0,0,5,4,0,1,0,0,0,0,0
1,1,1,1,1,4,1,24,0,0,5,4,0,1,0,0,0,0,0
1,4,1,4,1,4,1,24,0,0,5,4,0,1,0,0,0,0,0
1,1,2,1,1,4,2,24,0,0,5,4,0,1,0,0,0,0,0
1,1,1,2,1,4,1,24,0,0,5,4,0,1,0,0,0,0,0
0,5,3,4,1,4,3,24,0,0,5,4,0,1,0,0,0,0,0
0,2,3,1,1,4,3,24,0,0,5,4,0,1,0,0,0,0,0
0,3,5,1,1,4,5,24,0,0,5,4,0,1,0,0,0,0,0
0,1,1,4,1,4,1,24,0,0,5,4,0,1,0,0,0,0,0
0,3,3,1,1,4,3,24,0,0,5,4,0,1,0,0,0,0,0
0,1,2,5,1,4,2,24,0,0,5,4,0,1,0,0,0,0,0
2,4,5,1,1,4,5,24,0,0,5,4,0,1,0,0,0,0,0
2,2,1,3,1,4,1,24,0,0,5,4,0,1,0,0,0,0,0
2,3,1,1,1,4,1,24,0,0,5,4,0,1,0,0,0,0,0
2,1,1,1,1,4,1,24,0,0,5,4,0,1,0,0,0,0,0
2,5,4,4,3,4,4,24,0,0,5,4,0,1,0,0,0,0,0
1,1,6,6,1,2,1,57,1,1,2,1,1,1,0,0,0,0,0
1,4,4,3,1,2,3,57,1,1,2,1,0,1,0,0,0,0,0
1,1,6,5,1,2,1,57,1,1,2,1,1,1,0,0,0,0,0
1,1,3,6,1,2,4,57,1,1,2,1,1,1,0,0,0,0,0
1,1,1,6,1,2,6,57,1,1,2,1,1,1,0,0,0,0,0
0,4,6,5,1,2,1,57,1,1,2,1,1,1,0,0,0,0,0
0,6,1,6,4,2,6,57,1,1,2,1,1,1,0,0,0,0,0
0,4,6,6,2,2,1,57,1,1,2,1,0,1,0,0,0,0,0
0,2,1,6,1,2,6,57,1,1,2,1,1,1,0,0,0,0,0
0,4,4,4,1,2,3,57,1,1,2,1,0,1,0,0,0,0,0
0,4,1,4,1,2,6,57,1,1,2,1,1,1,0,0,0,0,0
0,1,1,6,1,2,6,57,1,1,2,1,1,1,0,0,0,0,0
0,5,1,6,2,2,6,57,1,1,2,1,1,1,0,0,0,0,0
2,1,5,4,1,2,2,57,1,1,2,1,0,1,0,0,0,0,0
2,5,1,6,1,2,6,57,1,1,2,1,1,1,0,0,0,0,0
2,4,1,6,1,2,6,57,1,1,2,1,1,1,0,0,0,0,0
2,1,6,1,1,2,1,57,1,1,2,1,0,1,0,0,0,0,0
2,6,1,6,1,2,6,57,1,1,2,1,1,1,0,0,0,0,0
1,4,2,5,3,4,2,25,0,0,2,1,1,1,0,0,0,0,0
1,1,4,5,2,4,4,25,0,0,2,1,1,1,0,0,0,0,0
1,5,5,5,4,4,5,25,0,0,2,1,1,1,0,0,0,0,0
1,4,3,4,5,4,3,25,0,0,2,1,1,1,0,0,0,0,0
1,4,2,4,4,4,2,25,0,0,2,1,0,1,0,0,0,0,0
1,6,4,5,5,4,4,25,0,0,2,1,1,1,0,0,0,0,0
1,3,2,4,4,4,2,25,0,0,2,1,1,1,0,0,0,0,0
0,3,3,4,5,4,3,25,0,0,2,1,1,1,0,0,0,0,0
0,1,6,4,6,4,6,25,0,0,2,1,0,1,0,0,0,0,0
0,2,3,4,4,4,3,25,0,0,2,1,1,1,0,0,0,0,0
0,3,2,4,3,4,2,25,0,0,2,1,1,1,0,0,0,0,0
0,3,4,5,3,4,4,25,0,0,2,1,1,1,0,0,0,0,0
0,3,2,5,3,4,2,25,0,0,2,1,1,1,0,0,0,0,0
2,5,2,4,3,4,2,25,0,0,2,1,1,1,0,0,0,0,0
2,2,4,5,4,4,4,25,0,0,2,1,1,1,0,0,0,0,0
2,6,3,4,3,4,3,25,0,0,2,1,1,1,0,0,0,0,0
2,5,6,4,3,4,6,25,0,0,2,1,1,1,0,0,0,0,0
2,5,5,5,3,4,5,25,0,0,2,1,0,1,0,0,0,0,0
1,1,6,4,1,5,6,59,1,0,5,4,1,1,0,0,0,0,0
1,1,4,6,1,5,4,59,1,0,5,4,1,1,0,0,0,0,0
1,5,3,1,3,5,3,59,1,0,5,4,0,1,0,0,0,0,0
1,2,1,6,1,5,1,59,1,0,5,4,1,1,0,0,0,0,0
1,1,3,4,1,5,3,59,1,0,5,4,1,1,0,0,0,0,0
1,2,1,5,1,5,1,59,1,0,5,4,1,1,0,0,0,0,0
0,2,3,6,1,5,3,59,1,0,5,4,1,1,0,0,0,0,0
0,1,2,5,1,5,2,59,1,0,5,4,1,1,0,0,0,0,0
0,4,1,6,1,5,1,59,1,0,5,4,1,1,0,0,0,0,0
0,5,5,2,2,5,5,59,1,0,5,4,1,1,0,0,0,0,0
0,6,6,4,5,5,6,59,1,0,5,4,1,1,0,0,0,0,0
0,5,5,5,1,5,5,59,1,0,5,4,1,1,0,0,0,0,0
0,5,6,6,3,5,6,59,1,0,5,4,1,1,0,0,0,0,0
0,5,6,6,4,5,6,59,1,0,5,4,1,1,0,0,0,0,0
2,2,2,2,1,5,2,59,1,0,5,4,1,1,0,0,0,0,0
2,3,1,1,1,5,1,59,1,0,5,4,0,1,0,0,0,0,0
2,2,2,1,1,5,2,59,1,0,5,4,0,1,0,0,0,0,0
2,2,4,2,1,5,4,59,1,0,5,4,0,1,0,0,0,0,0
1,1,6,1,1,1,1,41,1,1,1,1,0,1,0,0,0,0,0
1,1,1,5,1,1,6,41,1,1,1,1,0,1,0,0,0,0,0
1,2,6,1,3,1,1,41,1,1,1,1,0,1,0,0,0,0,0
1,4,6,2,2,1,1,41,1,1,1,1,0,1,0,0,0,0,0
1,3,2,5,1,1,5,41,1,1,1,1,0,1,0,0,0,0,0
0,4,1,4,1,1,6,41,1,1,1,1,1,1,0,0,0,0,0
0,5,6,3,1,1,1,41,1,1,1,1,0,1,0,0,0,0,0
0,5,2,3,1,1,5,41,1,1,1,1,1,1,0,0,0,0,0
0,3,6,1,1,1,1,41,1,1,1,1,0,1,0,0,0,0,0
0,5,5,1,3,1,2,41,1,1,1,1,0,1,0,0,0,0,0
0,5,3,4,1,1,4,41,1,1,1,1,1,1,0,0,0,0,0
0,5,6,2,1,1,1,41,1,1,1,1,0,1,0,0,0,0,0
0,4,3,5,2,1,4,41,1,1,1,1,1,1,0,0,0,0,0
2,3,4,4,1,1,3,41,1,1,1,1,1,1,0,0,0,0,0
2,1,6,2,1,1,1,41,1,1,1,1,0,1,0,0,0,0,0
2,1,6,1,1,1,1,41,1,1,1,1,0,1,0,0,0,0,0
2,6,1,4,1,1,6,41,1,1,1,1,1,1,0,0,0,0,0
2,4,3,5,4,1,4,41,1,1,1,1,1,1,0,0,0,0,0
1,1,5,1,1,3,2,24,0,1,1,1,0,1,0,0,0,0,0
1,1,3,5,1,3,4,24,0,1,1,1,0,1,0,0,0,0,0
1,1,6,6,1,3,1,24,0,1,1,1,1,1,0,0,0,0,0
1,1,6,6,1,3,1,24,0,1,1,1,1,1,0,0,0,0,0
1,1,6,6,1,3,1,24,0,1,1,1,0,1,0,0,0,0,0
1,1,1,1,1,3,6,24,0,1,1,1,1,1,0,0,0,0,0
1,1,6,3,1,3,1,24,0,1,1,1,0,1,0,0,0,0,0
1,1,6,6,1,3,1,24,0,1,1,1,1,1,0,0,0,0,0
1,1,1,6,1,3,6,24,0,1,1,1,0,1,0,0,0,0,0
0,6,1,6,1,3,6,24,0,1,1,1,1,1,0,0,0,0,0
0,5,3,4,1,3,4,24,0,1,1,1,1,1,0,0,0,0,0
0,1,6,6,2,3,1,24,0,1,1,1,0,1,0,0,0,0,0
2,1,6,1,1,3,1,24,0,1,1,1,1,1,0,0,0,0,0
2,2,6,6,1,3,1,24,0,1,1,1,0,1,0,0,0,0,0
2,1,6,4,1,3,1,24,0,1,1,1,0,1,0,0,0,0,0
2,1,3,6,1,3,4,24,0,1,1,1,0,1,0,0,0,0,0
2,2,6,4,1,3,1,24,0,1,1,1,0,1,0,0,0,0,0
2,4,6,6,2,3,1,24,0,1,1,1,1,1,0,0,0,0,0
1,1,6,1,1,3,1,33,0,0,3,3,0,0,0,0,0,0,1
1,1,4,3,1,3,3,33,0,0,3,3,1,0,0,0,0,0,1
1,1,4,1,1,3,3,33,0,0,3,3,0,0,0,0,0,0,1
1,1,3,4,1,3,4,33,0,0,3,3,0,0,0,0,0,0,1
0,1,4,1,1,3,3,33,0,0,3,3,1,0,0,0,0,0,1
0,6,6,6,1,3,1,33,0,0,3,3,1,0,0,0,0,0,1
0,4,4,3,1,3,3,33,0,0,3,3,0,0,0,0,0,0,1
0,3,3,1,1,3,4,33,0,0,3,3,0,0,0,0,0,0,1
0,1,4,1,1,3,3,33,0,0,3,3,0,0,0,0,0,0,1
0,6,6,1,1,3,1,33,0,0,3,3,0,0,0,0,0,0,1
0,1,4,1,1,3,3,33,0,0,3,3,0,0,0,0,0,0,1
2,6,5,1,1,3,2,33,0,0,3,3,0,0,0,0,0,0,1
2,1,1,1,1,3,6,33,0,0,3,3,1,0,0,0,0,0,1
2,4,4,6,1,3,3,33,0,0,3,3,1,0,0,0,0,0,1
2,5,4,5,1,3,3,33,0,0,3,3,1,0,0,0,0,0,1
2,1,6,1,1,3,1,33,0,0,3,3,0,0,0,0,0,0,1
2,1,6,1,1,3,1,33,0,0,3,3,0,0,0,0,0,0,1
2,1,1,4,1,3,6,33,0,0,3,3,0,0,0,0,0,0,1
1,1,5,1,1,2,2,30,1,1,2,2,0,1,0,0,0,0,0
1,1,3,6,1,2,4,30,1,1,2,2,0,1,0,0,0,0,0
1,1,3,4,1,2,4,30,1,1,2,2,0,1,0,0,0,0,0
1,1,5,1,1,2,2,30,1,1,2,2,0,1,0,0,0,0,0
1,1,4,6,1,2,3,30,1,1,2,2,0,1,0,0,0,0,0
1,1,3,2,1,2,4,30,1,1,2,2,0,1,0,0,0,0,0
0,5,3,5,1,2,4,30,1,1,2,2,1,1,0,0,0,0,0
0,4,3,5,1,2,4,30,1,1,2,2,1,1,0,0,0,0,0
0,4,3,1,1,2,4,30,1,1,2,2,0,1,0,0,0,0,0
2,1,4,1,1,2,3,30,1,1,2,2,0,1,0,0,0,0,0
2,4,2,4,1,2,5,30,1,1,2,2,1,1,0,0,0,0,0
2,3,4,1,1,2,3,30,1,1,2,2,0,1,0,0,0,0,0
2,1,5,1,1,2,2,30,1,1,2,2,0,1,0,0,0,0,0
2,5,2,5,1,2,5,30,1,1,2,2,1,1,0,0,0,0,0
2,1,2,5,1,2,5,30,1,1,2,2,0,1,0,0,0,0,0
2,3,2,6,1,2,5,30,1,1,2,2,0,1,0,0,0,0,0
2,3,2,5,1,2,5,30,1,1,2,2,0,1,0,0,0,0,0
2,1,5,1,1,2,2,30,1,1,2,2,0,1,0,0,0,0,0
1,5,5,5,5,6,5,33,1,1,4,4,1,0,1,0,0,0,0
1,5,5,4,5,6,5,33,1,1,4,4,1,0,1,0,0,0,0
1,5,5,6,5,6,5,33,1,1,4,4,1,0,1,0,0,0,0
0,4,4,5,4,6,4,33,1,1,4,4,1,0,1,0,0,0,0
0,5,5,5,4,6,5,33,1,1,4,4,1,0,1,0,0,0,0
0,4,5,4,5,6,5,33,1,1,4,4,1,0,1,0,0,0,0
0,4,5,4,5,6,5,33,1,1,4,4,1,0,1,0,0,0,0
0,5,5,5,4,6,5,33,1,1,4,4,1,0,1,0,0,0,0
0,5,5,5,4,6,5,33,1,1,4,4,1,0,1,0,0,0,0
0,4,5,4,5,6,5,33,1,1,4,4,1,0,1,0,0,0,0
0,5,5,5,5,6,5,33,1,1,4,4,1,0,1,0,0,0,0
0,4,5,5,4,6,5,33,1,1,4,4,1,0,1,0,0,0,0
0,5,5,4,5,6,5,33,1,1,4,4,1,0,1,0,0,0,0
2,4,5,5,4,6,5,33,1,1,4,4,1,0,1,0,0,0,0
2,4,5,5,4,6,5,33,1,1,4,4,1,0,1,0,0,0,0
2,5,5,4,5,6,5,33,1,1,4,4,1,0,1,0,0,0,0
2,5,5,5,4,6,5,33,1,1,4,4,1,0,1,0,0,0,0
2,5,4,5,5,6,4,33,1,1,4,4,1,0,1,0,0,0,0
1,5,4,6,4,6,4,39,1,1,5,5,1,0,1,0,0,0,0
1,6,6,6,4,6,6,39,1,1,5,5,1,0,1,0,0,0,0
1,5,5,5,6,6,5,39,1,1,5,5,1,0,1,0,0,0,0
1,6,5,4,4,6,5,39,1,1,5,5,1,0,1,0,0,0,0
1,5,5,6,4,6,5,39,1,1,5,5,1,0,1,0,0,0,0
0,6,6,4,4,6,6,39,1,1,5,5,1,0,1,0,0,0,0
0,3,5,6,5,6,5,39,1,1,5,5,1,0,1,0,0,0,0
0,4,6,6,6,6,6,39,1,1,5,5,1,0,1,0,0,0,0
0,4,4,4,5,6,4,39,1,1,5,5,1,0,1,0,0,0,0
2,4,6,6,4,6,6,39,1,1,5,5,1,0,1,0,0,0,0
2,5,4,4,4,6,4,39,1,1,5,5,1,0,1,0,0,0,0
2,6,5,6,6,6,5,39,1,1,5,5,1,0,1,0,0,0,0
2,5,5,5,5,6,5,39,1,1,5,5,1,0,1,0,0,0,0
2,4,4,4,3,6,4,39,1,1,5,5,1,0,1,0,0,0,0
2,4,6,5,5,6,6,39,1,1,5,5,1,0,1,0,0,0,0
2,4,6,6,4,6,6,39,1,1,5,5,1,0,1,0,0,0,0
2,5,6,6,5,6,6,39,1,1,5,5,1,0,1,0,0,0,0
2,5,6,5,5,6,6,39,1,1,5,5,1,0,1,0,0,0,0
1,1,5,5,1,4,5,32,0,1,5,5,0,1,0,0,0,0,0
1,1,2,1,1,4,2,32,0,1,5,5,0,1,0,0,0,0,0
1,1,4,1,1,4,4,32,0,1,5,5,0,1,0,0,0,0,0
1,1,1,5,1,4,1,32,0,1,5,5,0,1,0,0,0,0,0
1,1,5,5,1,4,5,32,0,1,5,5,0,1,0,0,0,0,0
1,1,5,5,1,4,5,32,0,1,5,5,0,1,0,0,0,0,0
1,1,2,6,1,4,2,32,0,1,5,5,0,1,0,0,0,0,0
1,3,3,1,1,4,3,32,0,1,5,5,0,1,0,0,0,0,0
1,4,5,5,1,4,5,32,0,1,5,5,0,1,0,0,0,0,0
0,4,4,5,1,4,4,32,0,1,5,5,0,1,0,0,0,0,0
0,1,1,4,1,4,1,32,0,1,5,5,0,1,0,0,0,0,0
0,3,2,1,1,4,2,32,0,1,5,5,0,1,0,0,0,0,0
0,1,2,4,1,4,2,32,0,1,5,5,0,1,0,0,0,0,0
2,4,6,3,1,4,6,32,0,1,5,5,0,1,0,0,0,0,0
2,5,5,4,1,4,5,32,0,1,5,5,1,1,0,0,0,0,0
2,1,2,1,1,4,2,32,0,1,5,5,0,1,0,0,0,0,0
2,1,1,5,1,4,1,32,0,1,5,5,0,1,0,0,0,0,0
2,1,1,2,1,4,1,32,0,1,5,5,0,1,0,0,0,0,0
1,3,3,1,1,3,4,40,0,0,1,1,0,1,0,0,0,0,0
1,1,3,4,1,3,4,40,0,0,1,1,1,1,0,0,0,0,0
1,1,6,5,1,3,1,40,0,0,1,1,1,1,0,0,0,0,0
1,1,6,5,1,3,1,40,0,0,1,1,1,1,0,0,0,0,0
1,3,6,6,1,3,1,40,0,0,1,1,1,1,0,0,0,0,0
1,1,6,1,1,3,1,40,0,0,1,1,0,1,0,0,0,0,0
1,1,6,4,3,3,1,40,0,0,1,1,1,1,0,0,0,0,0
0,4,4,3,1,3,3,40,0,0,1,1,1,1,0,0,0,0,0
0,6,4,4,6,3,3,40,0,0,1,1,1,1,0,0,0,0,0
0,4,3,3,2,3,4,40,0,0,1,1,1,1,0,0,0,0,0
0,4,5,4,1,3,2,40,0,0,1,1,0,1,0,0,0,0,0
2,4,6,2,1,3,1,40,0,0,1,1,1,1,0,0,0,0,0
2,5,3,4,1,3,4,40,0,0,1,1,1,1,0,0,0,0,0
2,1,3,1,1,3,4,40,0,0,1,1,0,1,0,0,0,0,0
2,1,6,4,1,3,1,40,0,0,1,1,0,1,0,0,0,0,0
2,2,4,4,1,3,3,40,0,0,1,1,1,1,0,0,0,0,0
2,5,3,5,1,3,4,40,0,0,1,1,1,1,0,0,0,0,0
2,5,6,4,4,3,1,40,0,0,1,1,1,1,0,0,0,0,0
1,6,5,4,5,1,2,24,0,1,1,1,1,0,1,0,0,0,0
1,4,4,3,4,1,3,24,0,1,1,1,1,0,1,0,0,0,0
1,6,5,3,4,1,2,24,0,1,1,1,1,0,1,0,0,0,0
1,5,4,3,4,1,3,24,0,1,1,1,1,0,1,0,0,0,0
0,5,5,5,6,1,2,24,0,1,1,1,1,0,1,0,0,0,0
0,4,3,5,5,1,4,24,0,1,1,1,1,0,1,0,0,0,0
0,5,5,5,4,1,2,24,0,1,1,1,1,0,1,0,0,0,0
0,6,4,3,5,1,3,24,0,1,1,1,1,0,1,0,0,0,0
0,6,4,3,4,1,3,24,0,1,1,1,1,0,1,0,0,0,0
0,6,5,5,4,1,2,24,0,1,1,1,1,0,1,0,0,0,0
0,6,5,5,5,1,2,24,0,1,1,1,1,0,1,0,0,0,0
0,5,5,6,4,1,2,24,0,1,1,1,1,0,1,0,0,0,0
2,4,5,4,4,1,2,24,0,1,1,1,1,0,1,0,0,0,0
2,5,2,4,4,1,5,24,0,1,1,1,1,0,1,0,0,0,0
2,3,4,5,4,1,3,24,0,1,1,1,1,0,1,0,0,0,0
2,5,5,5,5,1,2,24,0,1,1,1,1,0,1,0,0,0,0
2,4,6,4,5,1,1,24,0,1,1,1,1,0,1,0,0,0,0
2,6,4,6,4,1,3,24,0,1,1,1,1,0,1,0,0,0,0
1,1,6,5,1,4,6,45,0,0,3,3,0,1,0,0,0,0,0
1,2,5,2,1,4,5,45,0,0,3,3,1,1,0,0,0,0,0
1,2,3,5,1,4,3,45,0,0,3,3,1,1,0,0,0,0,0
1,3,4,5,4,4,4,45,0,0,3,3,1,1,0,0,0,0,0
1,3,5,5,1,4,5,45,0,0,3,3,1,1,0,0,0,0,0
1,1,3,3,1,4,3,45,0,0,3,3,1,1,0,0,0,0,0
0,3,5,4,1,4,5,45,0,0,3,3,1,1,0,0,0,0,0
0,4,4,4,1,4,4,45,0,0,3,3,1,1,0,0,0,0,0
0,3,4,5,1,4,4,45,0,0,3,3,1,1,0,0,0,0,0
0,5,4,4,1,4,4,45,0,0,3,3,1,1,0,0,0,0,0
0,4,4,4,2,4,4,45,0,0,3,3,1,1,0,0,0,0,0
2,4,2,5,1,4,2,45,0,0,3,3,1,1,0,0,0,0,0
2,2,2,5,1,4,2,45,0,0,3,3,1,1,0,0,0,0,0
2,3,5,5,1,4,5,45,0,0,3,3,1,1,0,0,0,0,0
2,4,4,3,1,4,4,45,0,0,3,3,1,1,0,0,0,0,0
2,2,4,4,1,4,4,45,0,0,3,3,1,1,0,0,0,0,0
2,4,2,5,1,4,2,45,0,0,3,3,1,1,0,0,0,0,0
2,3,2,5,1,4,2,45,0,0,3,3,1,1,0,0,0,0,0
1,1,6,6,1,6,6,67,1,1,5,5,0,1,0,0,0,0,0
1,1,3,6,1,6,3,67,1,1,5,5,1,1,0,0,0,0,0
1,1,6,6,6,6,6,67,1,1,5,5,0,1,0,0,0,0,0
0,5,6,6,2,6,6,67,1,1,5,5,0,1,0,0,0,0,0
0,1,1,6,1,6,1,67,1,1,5,5,0,1,0,0,0,0,0
0,4,1,4,1,6,1,67,1,1,5,5,0,1,0,0,0,0,0
0,2,1,6,1,6,1,67,1,1,5,5,1,1,0,0,0,0,0
0,4,1,4,1,6,1,67,1,1,5,5,0,1,0,0,0,0,0
0,1,1,6,1,6,1,67,1,1,5,5,0,1,0,0,0,0,0
0,4,6,6,2,6,6,67,1,1,5,5,1,1,0,0,0,0,0
2,4,1,4,1,6,1,67,1,1,5,5,0,1,0,0,0,0,0
2,1,6,6,1,6,6,67,1,1,5,5,0,1,0,0,0,0,0
2,1,6,6,1,6,6,67,1,1,5,5,0,1,0,0,0,0,0
2,1,1,6,1,6,1,67,1,1,5,5,0,1,0,0,0,0,0
2,1,1,6,1,6,1,67,1,1,5,5,0,1,0,0,0,0,0
2,4,1,6,1,6,1,67,1,1,5,5,0,1,0,0,0,0,0
2,1,1,6,1,6,1,67,1,1,5,5,0,1,0,0,0,0,0
2,1,1,6,1,6,1,67,1,1,5,5,0,1,0,0,0,0,0
1,1,1,6,1,2,6,24,0,0,2,1,1,1,0,0,0,0,0
1,2,5,3,3,2,2,24,0,0,2,1,1,1,0,0,0,0,0
1,1,1,6,1,2,6,24,0,0,2,1,1,1,0,0,0,0,0
1,1,6,2,1,2,1,24,0,0,2,1,0,1,0,0,0,0,0
1,1,1,5,2,2,6,24,0,0,2,1,1,1,0,0,0,0,0
1,1,1,6,1,2,6,24,0,0,2,1,1,1,0,0,0,0,0
1,1,1,6,1,2,6,24,0,0,2,1,1,1,0,0,0,0,0
0,3,3,4,1,2,4,24,0,0,2,1,0,1,0,0,0,0,0
0,5,1,5,1,2,6,24,0,0,2,1,1,1,0,0,0,0,0
0,4,4,3,1,2,3,24,0,0,2,1,0,1,0,0,0,0,0
2,1,4,6,2,2,3,24,0,0,2,1,1,1,0,0,0,0,0
2,1,5,6,2,2,2,24,0,0,2,1,1,1,0,0,0,0,0
2,1,6,2,2,2,1,24,0,0,2,1,1,1,0,0,0,0,0
2,1,5,5,3,2,2,24,0,0,2,1,1,1,0,0,0,0,0
2,3,2,3,2,2,5,24,0,0,2,1,1,1,0,0,0,0,0
2,5,1,4,5,2,6,24,0,0,2,1,1,1,0,0,0,0,0
2,3,1,6,1,2,6,24,0,0,2,1,1,1,0,0,0,0,0
2,4,6,6,1,2,1,24,0,0,2,1,1,1,0,0,0,0,0
1,2,3,1,1,2,4,57,0,0,3,3,0,1,0,0,0,0,0
1,1,5,6,1,2,2,57,0,0,3,3,1,1,0,0,0,0,0
1,2,2,4,1,2,5,57,0,0,3,3,1,1,0,0,0,0,0
1,2,1,2,1,2,6,57,0,0,3,3,0,1,0,0,0,0,0
1,1,5,6,1,2,2,57,0,0,3,3,1,1,0,0,0,0,0
1,2,4,5,1,2,3,57,0,0,3,3,1,1,0,0,0,0,0
1,1,3,4,1,2,4,57,0,0,3,3,0,1,0,0,0,0,0
1,2,6,5,1,2,1,57,0,0,3,3,1,1,0,0,0,0,0
1,2,1,4,1,2,6,57,0,0,3,3,1,1,0,0,0,0,0
0,4,5,5,1,2,2,57,0,0,3,3,1,1,0,0,0,0,0
0,5,4,4,4,2,3,57,0,0,3,3,1,1,0,0,0,0,0
0,2,1,6,1,2,6,57,0,0,3,3,1,1,0,0,0,0,0
0,4,4,4,1,2,3,57,0,0,3,3,1,1,0,0,0,0,0
0,5,2,6,1,2,5,57,0,0,3,3,1,1,0,0,0,0,0
0,6,2,6,3,2,5,57,0,0,3,3,1,1,0,0,0,0,0
2,5,1,4,1,2,6,57,0,0,3,3,1,1,0,0,0,0,0
2,4,2,4,1,2,5,57,0,0,3,3,1,1,0,0,0,0,0
2,4,4,4,1,2,3,57,0,0,3,3,1,1,0,0,0,0,0
1,5,3,4,4,6,3,29,0,1,1,1,1,1,0,0,0,0,0
0,6,4,3,5,6,4,29,0,1,1,1,1,1,0,0,0,0,0
0,5,4,5,6,6,4,29,0,1,1,1,1,1,0,0,0,0,0
0,5,3,5,5,6,3,29,0,1,1,1,1,1,0,0,0,0,0
0,3,3,4,5,6,3,29,0,1,1,1,1,1,0,0,0,0,0
0,6,5,4,4,6,5,29,0,1,1,1,1,1,0,0,0,0,0
0,5,4,4,5,6,4,29,0,1,1,1,1,1,0,0,0,0,0
0,5,4,4,5,6,4,29,0,1,1,1,1,1,0,0,0,0,0
0,4,3,4,3,6,3,29,0,1,1,1,1,1,0,0,0,0,0
0,4,4,4,5,6,4,29,0,1,1,1,1,1,0,0,0,0,0
0,4,4,4,5,6,4,29,0,1,1,1,1,1,0,0,0,0,0
0,5,6,4,5,6,6,29,0,1,1,1,1,1,0,0,0,0,0
0,5,4,4,5,6,4,29,0,1,1,1,1,1,0,0,0,0,0
2,5,4,4,3,6,4,29,0,1,1,1,1,1,0,0,0,0,0
2,3,5,4,3,6,5,29,0,1,1,1,1,1,0,0,0,0,0
